1668668668	-0.889949	-0.136958
1670670670	-0.895415	-0.096033
1672672672	-0.901268	-0.056393
1674674674	-0.903305	-0.019688
1676676676	-0.903167	0.020787
1678678678	-0.902771	0.058607
1680680680	-0.899295	0.097886
1682682682	-0.893778	0.132701
1684684684	-0.888825	0.171161
1686686686	-0.882273	0.207103
1688688688	-0.872196	0.245504
1690690690	-0.864900	0.287668
1692692692	-0.852904	0.320062
1694694694	-0.838195	0.355629
1696696696	-0.823172	0.390128
1698698698	-0.809218	0.423544
1700700700	-0.794074	0.454363
1702702702	-0.774178	0.484880
1704704704	-0.756565	0.517859
1706706706	-0.734704	0.546739
1708708708	-0.712734	0.570643
1710710710	-0.689284	0.600944
1712712712	-0.666838	0.627396
1714714714	-0.642708	0.654986
1716716716	-0.618866	0.677330
1718718718	-0.589394	0.704796
1720720720	-0.562990	0.728003
1722722722	-0.534127	0.747323
1724724724	-0.507426	0.768159
1726726726	-0.479017	0.785862
1728728728	-0.449987	0.807077
1730730730	-0.420336	0.821799
1732732732	-0.390673	0.837502
1734734734	-0.360456	0.851416
1736736736	-0.330692	0.864433
1738738738	-0.298785	0.877066
1740740740	-0.267550	0.885715
1742742742	-0.237663	0.895791
1744744744	-0.207319	0.905165
1746746746	-0.176569	0.909934
1748748748	-0.145846	0.916833
1750750750	-0.111653	0.923961
1752752752	-0.080795	0.926569
1754754754	-0.051226	0.927704
1756756756	-0.020372	0.928426
1758758758	0.011116	0.930150
1760760760	0.042514	0.927749
1762762762	0.071204	0.925924
1764764764	0.101685	0.923724
1766766766	0.131310	0.917308
1768768768	0.162353	0.914121
1770770770	0.193367	0.908719
1772772772	0.221697	0.898714
1774774774	0.251756	0.894740
1776776776	0.279176	0.885856
1778778778	0.308598	0.875592
1780780780	0.333962	0.863967
1782782782	0.362153	0.853097
1784784784	0.389425	0.841383
1786786786	0.416709	0.830907
1788788788	0.441416	0.818030
1790790790	0.467237	0.802917
1792792792	0.492242	0.788236
1794794794	0.517188	0.772453
1796796796	0.543020	0.758488
1798798798	0.561811	0.740930
1800800800	0.583653	0.724525
1802802802	0.605651	0.706016
1804804804	0.628129	0.689663
1806806806	0.648797	0.668534
1808808808	0.666246	0.651386
1810810810	0.684973	0.628872
1812812812	0.705372	0.603686
1814814814	0.720352	0.580255
1816816816	0.735969	0.556687
1818818818	0.754554	0.534877
1820820820	0.768989	0.511882
1822822822	0.781969	0.488382
1824824824	0.796196	0.464846
1826826826	0.807276	0.439697
1828828828	0.822121	0.416950
1830830830	0.830763	0.390230
1832832832	0.840043	0.366794
1834834834	0.850853	0.342773
1836836836	0.863288	0.315908
1838838838	0.867467	0.292393
1840840840	0.874444	0.265562
1842842842	0.881188	0.239478
1844844844	0.889502	0.214778
1846846846	0.894223	0.186087
1848848848	0.897877	0.161028
1850850850	0.899596	0.134366
1852852852	0.904920	0.107049
1854854854	0.906303	0.081077
1856856856	0.907523	0.054901
1858858858	0.910396	0.025162
1860860860	0.906813	-0.000728
1862862862	0.907246	-0.030246
1864864864	0.902706	-0.054587
1866866866	0.901052	-0.085315
1868868868	0.897026	-0.112564
1870870870	0.892261	-0.139746
1872872872	0.886427	-0.166290
1874874874	0.879892	-0.195157
1876876876	0.870712	-0.222078
1878878878	0.862551	-0.249697
1880880880	0.853046	-0.277522
1882882882	0.843693	-0.305619
1884884884	0.831194	-0.332653
1886886886	0.818830	-0.357770
1888888888	0.805852	-0.383496
1890890890	0.791793	-0.411431
1892892892	0.777290	-0.434450
1894894894	0.760710	-0.460414
1896896896	0.743806	-0.485278
1898898898	0.725274	-0.509598
1900900900	0.706684	-0.531178
1902902902	0.686085	-0.554817
1904904904	0.665286	-0.576824
1906906906	0.643146	-0.600254
1908908908	0.619985	-0.620813
1910910910	0.596539	-0.641484
1912912912	0.572306	-0.660028
1914914914	0.546797	-0.679664
1916916916	0.520517	-0.696811
1918918918	0.493686	-0.713252
1920920920	0.465948	-0.727206
1922922922	0.437225	-0.742194
1924924924	0.407241	-0.755409
1926926926	0.377051	-0.768670
1928928928	0.345800	-0.778479
1930930930	0.313052	-0.790229
1932932932	0.279806	-0.797843
1934934934	0.246927	-0.804917
1936936936	0.210508	-0.810666
1938938938	0.174935	-0.815748
1940940940	0.143667	-0.819563
1942942942	0.105511	-0.820772
1944944944	0.070733	-0.820910
1946946946	0.034192	-0.817880
1948948948	-0.003187	-0.816435
1950950950	-0.040512	-0.810503
1952952952	-0.076670	-0.803743
1954954954	-0.113725	-0.795058
1956956956	-0.149891	-0.786107
1958958958	-0.186275	-0.775212
1960960960	-0.225973	-0.762695
1962962962	-0.260060	-0.751277
